,5,10,15,20,25,30,35,40
5,4.459332376842177,21.361925472143945,43.918077483472636,62.752115301069765,76.2157840752337,87.90843717945789,92.39357850472521,95.65476774444797
10,0.7987969521974226,4.578181019042238,14.951297202635281,32.154839256149906,48.80127267127108,62.59582001614218,72.95324159723673,81.42155620308458
15,0.6521277509175155,1.5412870232877063,6.599623409139542,16.786133506729023,31.642677919824937,45.472674624014346,55.18389480198655,68.00570098841344
20,0.7410138166946019,1.3720104262581152,3.722737245458751,11.796669800013854,21.804728981956824,34.29662631372348,47.44752405564607,57.078702767177255
25,0.6950244969361095,1.1971839025777775,2.5729422880223454,6.431818017547147,15.342863682036699,25.519644955282864,37.881979708545074,48.03039189479816
30,0.4402060356005304,1.0062792138898649,2.4205977976880377,4.910037085087306,10.852621847909877,19.443837204185684,28.751321399339904,41.25171467074835
35,0.6456446547410767,1.1476373422078436,2.0138021543358122,3.840768505340213,7.92026020804592,15.465766267057216,24.90233627542753,37.07635768485618
40,0.6999576395629767,1.1489770332576588,2.3275580337110204,3.8256411210364267,6.7648635632516125,12.916489199317105,19.237800024249815,29.151269797655196
