,0.05,0.07,0.09000000000000001,0.11000000000000001,0.13,0.15000000000000002,0.17000000000000004,0.19,0.21000000000000002,0.23000000000000004
3,22.448412698412703,30.813492063492067,39.095238095238095,46.94444444444444,53.932539682539684,60.0952380952381,67.25396825396825,71.92857142857142,76.69444444444444,80.82539682539682
4,18.999999999999996,26.392857142857142,33.93650793650794,41.25,46.87301587301587,53.539682539682545,59.869047619047635,64.76587301587303,70.27777777777779,74.00396825396825
5,17.055555555555554,24.079365079365083,30.186507936507937,37.1468253968254,42.817460317460316,49.0436507936508,54.198412698412696,59.57142857142857,65.28968253968253,68.85317460317461
6,15.865079365079364,22.035714285714285,27.547619047619047,34.595238095238095,39.30952380952381,45.46031746031746,49.373015873015866,54.09523809523811,60.281746031746025,63.8452380952381
7,14.087301587301589,19.769841269841272,25.103174603174608,30.59523809523809,35.654761904761905,41.53968253968254,46.789682539682545,51.61111111111111,54.773809523809504,59.38492063492063
8,13.44047619047619,18.88095238095238,23.6984126984127,28.841269841269842,33.74603174603175,38.638888888888886,44.305555555555564,47.91666666666667,53.460317460317455,57.682539682539684
9,12.567460317460318,17.17063492063492,22.424603174603178,26.734126984126977,32.01190476190476,36.05952380952381,41.539682539682545,46.190476190476176,49.32936507936509,54.12698412698413
10,11.492063492063494,16.37301587301587,21.174603174603178,25.809523809523817,30.02777777777778,34.142857142857146,39.20634920634921,43.52777777777777,48.40873015873015,51.57936507936507
11,11.76984126984127,15.174603174603174,19.98015873015873,24.579365079365083,28.6984126984127,32.62698412698413,37.488095238095234,41.972222222222214,44.82539682539682,48.095238095238095
12,10.797619047619051,15.369047619047619,19.825396825396826,23.78968253968254,27.3968253968254,30.753968253968257,35.2936507936508,39.88492063492063,43.98809523809523,47.76587301587301
13,10.051587301587302,14.654761904761905,18.30952380952381,22.12698412698413,25.928571428571427,30.361111111111114,33.62698412698413,37.60714285714286,43.10317460317461,46.476190476190474
14,9.51984126984127,13.428571428571429,17.95238095238095,20.769841269841272,25.742063492063494,29.773809523809522,32.980158730158735,36.93650793650794,40.591269841269835,45.38888888888888
15,8.896825396825397,12.896825396825395,16.781746031746035,20.972222222222225,25.210317460317466,28.1984126984127,30.238095238095237,34.73412698412698,39.166666666666664,42.19047619047619
16,8.583333333333332,13.0,17.273809523809522,19.49206349206349,22.853174603174597,27.654761904761905,30.58333333333333,33.08730158730158,37.84126984126985,40.69047619047619
17,8.753968253968253,12.515873015873018,15.865079365079364,18.396825396825395,22.968253968253972,24.781746031746028,29.900793650793652,32.976190476190474,35.15873015873016,38.269841269841265
18,8.8015873015873,11.138888888888888,14.6984126984127,18.976190476190474,21.329365079365083,24.22222222222222,28.809523809523807,32.6031746031746,35.095238095238095,38.33730158730159
19,7.873015873015871,11.412698412698411,14.761904761904761,18.599206349206348,21.226190476190467,25.404761904761905,28.317460317460316,31.50396825396826,34.72222222222222,37.48412698412698
20,7.8055555555555545,11.000000000000002,13.710317460317459,17.76984126984127,20.837301587301585,22.436507936507933,26.24206349206349,29.083333333333336,33.43253968253968,35.388888888888886
21,7.5476190476190474,11.079365079365079,13.5,16.634920634920636,20.551587301587297,22.825396825396822,26.253968253968257,30.59523809523809,31.5515873015873,36.51190476190476
22,7.833333333333332,11.23015873015873,13.130952380952383,16.968253968253965,19.166666666666664,21.8968253968254,25.57142857142857,28.031746031746035,30.619047619047613,34.88888888888889
23,7.277777777777777,10.027777777777777,13.892857142857142,15.642857142857144,18.69047619047619,21.928571428571427,25.567460317460323,26.936507936507937,30.468253968253965,33.55555555555556
24,7.039682539682538,9.904761904761903,13.11111111111111,16.26587301587302,18.075396825396822,21.892857142857142,24.333333333333336,27.166666666666664,29.007936507936506,33.82142857142858
25,6.357142857142857,8.65079365079365,12.76984126984127,15.630952380952381,18.24206349206349,21.281746031746035,22.908730158730158,27.178571428571427,29.3968253968254,33.30555555555556
26,6.40079365079365,9.571428571428571,12.119047619047619,14.333333333333332,17.170634920634917,21.726190476190478,22.33730158730159,25.222222222222225,28.492063492063494,31.527777777777775
27,7.40079365079365,8.93253968253968,11.928571428571429,14.384920634920636,17.30952380952381,18.98809523809524,22.72619047619048,24.440476190476193,26.865079365079367,31.261904761904766
28,7.607142857142857,8.781746031746032,11.480158730158728,14.488095238095235,16.88095238095238,18.92857142857143,20.456349206349206,23.817460317460313,27.392857142857142,28.738095238095237
29,6.325396825396826,9.206349206349207,11.08333333333333,13.86111111111111,16.750000000000004,18.38095238095238,21.107142857142858,24.063492063492063,26.1468253968254,28.944444444444443
30,6.079365079365079,8.345238095238093,10.380952380952381,14.06349206349206,17.13888888888889,18.67857142857143,20.178571428571427,23.01984126984127,25.841269841269845,29.03571428571428
